uid,path,cog,fri_dur,word,consonant,vowel,train,label,label_idx,class
LtsL_1346,PhonGen2025/data/LtsL/LtsL_1346.npy,4693.207130309967,78.13789197103644,LtsL,ts,L,no,LtsL,1,LtsL
LtsL_0697,PhonGen2025/data/LtsL/LtsL_0697.npy,4033.382152273701,86.32472329134697,LtsL,ts,L,no,LtsL,1,LtsL
LtsL_1010,PhonGen2025/data/LtsL/LtsL_1010.npy,4454.907406071624,112.5657753614516,LtsL,ts,L,no,LtsL,1,LtsL
LtsL_6318,PhonGen2025/data/LtsL/LtsL_6318.npy,4275.200603370068,93.5755553147238,LtsL,ts,L,no,LtsL,1,LtsL
LtsL_6596,PhonGen2025/data/LtsL/LtsL_6596.npy,4080.908484389432,86.06841982801933,LtsL,ts,L,no,LtsL,1,LtsL
LtsL_2771,PhonGen2025/data/LtsL/LtsL_2771.npy,3362.604894337221,108.1724375221948,LtsL,ts,L,no,LtsL,1,LtsL
etse_2216,PhonGen2025/data/etse/etse_2216.npy,3814.5236144041182,109.24059177824674,etse,ts,e,yes,etse,2,etse
etse_2583,PhonGen2025/data/etse/etse_2583.npy,4067.7198947173215,77.37191061494964,etse,ts,e,yes,etse,2,etse
etse_1663,PhonGen2025/data/etse/etse_1663.npy,3949.628411964452,88.6293824085235,etse,ts,e,yes,etse,2,etse
etse_3028,PhonGen2025/data/etse/etse_3028.npy,4939.527388949542,109.4911690142062,etse,ts,e,yes,etse,2,etse
etse_4344,PhonGen2025/data/etse/etse_4344.npy,3874.505311794419,93.9263349245719,etse,ts,e,yes,etse,2,etse
etse_2681,PhonGen2025/data/etse/etse_2681.npy,4517.130810105889,114.4174356826159,etse,ts,e,yes,etse,2,etse
etse_1766,PhonGen2025/data/etse/etse_1766.npy,4158.562409765593,87.55867289575322,etse,ts,e,yes,etse,2,etse
etse_1124,PhonGen2025/data/etse/etse_1124.npy,4254.610807201068,91.51725560212134,etse,ts,e,yes,etse,2,etse
etse_4055,PhonGen2025/data/etse/etse_4055.npy,4357.265625840889,78.1712493068472,etse,ts,e,yes,etse,2,etse
etse_3762,PhonGen2025/data/etse/etse_3762.npy,4071.002480380677,79.89961525636932,etse,ts,e,yes,etse,2,etse
etse_1536,PhonGen2025/data/etse/etse_1536.npy,3321.118840085347,81.46881411661917,etse,ts,e,yes,etse,2,etse
etse_2945,PhonGen2025/data/etse/etse_2945.npy,3354.8626000366903,114.02064743687204,etse,ts,e,yes,etse,2,etse
etse_2988,PhonGen2025/data/etse/etse_2988.npy,4005.40099490406,87.52080904933804,etse,ts,e,yes,etse,2,etse
etse_4292,PhonGen2025/data/etse/etse_4292.npy,3668.168241781637,91.66365166332052,etse,ts,e,yes,etse,2,etse
etse_4343,PhonGen2025/data/etse/etse_4343.npy,4845.015512415065,78.38590426647518,etse,ts,e,yes,etse,2,etse
etse_4425,PhonGen2025/data/etse/etse_4425.npy,3568.4724330385498,95.92752268991416,etse,ts,e,yes,etse,2,etse
etse_7942,PhonGen2025/data/etse/etse_7942.npy,4022.04938438992,95.19966824547072,etse,ts,e,yes,etse,2,etse
etse_4998,PhonGen2025/data/etse/etse_4998.npy,4431.116121817158,95.94156926600056,etse,ts,e,yes,etse,2,etse
etse_2749,PhonGen2025/data/etse/etse_2749.npy,3525.6883079792265,99.08826015446078,etse,ts,e,yes,etse,2,etse
etse_2303,PhonGen2025/data/etse/etse_2303.npy,4405.051796631882,79.19401572538574,etse,ts,e,yes,etse,2,etse
etse_3933,PhonGen2025/data/etse/etse_3933.npy,3704.466941494217,90.30262691861432,etse,ts,e,yes,etse,2,etse
etse_5957,PhonGen2025/data/etse/etse_5957.npy,3822.810135830125,108.81083058822531,etse,ts,e,yes,etse,2,etse
etse_6132,PhonGen2025/data/etse/etse_6132.npy,3307.137457473284,104.1763874303873,etse,ts,e,yes,etse,2,etse
etse_7597,PhonGen2025/data/etse/etse_7597.npy,4500.67990182741,109.06384846075902,etse,ts,e,yes,etse,2,etse
etse_0795,PhonGen2025/data/etse/etse_0795.npy,3211.5831217764103,78.0727151710305,etse,ts,e,yes,etse,2,etse
etse_3164,PhonGen2025/data/etse/etse_3164.npy,3553.8142252136327,82.71341165160888,etse,ts,e,yes,etse,2,etse
etse_7941,PhonGen2025/data/etse/etse_7941.npy,4041.801378169417,86.86334800667947,etse,ts,e,yes,etse,2,etse
etse_3182,PhonGen2025/data/etse/etse_3182.npy,3875.46716245212,106.3050943984743,etse,ts,e,yes,etse,2,etse
etse_0764,PhonGen2025/data/etse/etse_0764.npy,3590.822298509381,108.3132175275274,etse,ts,e,yes,etse,2,etse
etse_3079,PhonGen2025/data/etse/etse_3079.npy,4962.767752984185,92.67903954160336,etse,ts,e,yes,etse,2,etse
etse_0812,PhonGen2025/data/etse/etse_0812.npy,3548.277369548712,75.61542401481033,etse,ts,e,yes,etse,2,etse
etse_7260,PhonGen2025/data/etse/etse_7260.npy,4557.347030003257,107.490278809952,etse,ts,e,yes,etse,2,etse
etse_6932,PhonGen2025/data/etse/etse_6932.npy,4323.926684110028,74.38766797221723,etse,ts,e,yes,etse,2,etse
etse_1619,PhonGen2025/data/etse/etse_1619.npy,4107.046691871328,106.90568649094756,etse,ts,e,yes,etse,2,etse
etse_6827,PhonGen2025/data/etse/etse_6827.npy,4206.381247010506,97.70025478121462,etse,ts,e,yes,etse,2,etse
etse_1043,PhonGen2025/data/etse/etse_1043.npy,4478.10102010538,98.16495580460348,etse,ts,e,yes,etse,2,etse
etse_5319,PhonGen2025/data/etse/etse_5319.npy,4552.556107991156,106.0401114986092,etse,ts,e,yes,etse,2,etse
etse_4795,PhonGen2025/data/etse/etse_4795.npy,4277.190887663512,91.86097484807944,etse,ts,e,yes,etse,2,etse
etse_0488,PhonGen2025/data/etse/etse_0488.npy,4473.752379702632,108.54395440539427,etse,ts,e,yes,etse,2,etse
etse_1018,PhonGen2025/data/etse/etse_1018.npy,4110.607951105688,82.22237313868041,etse,ts,e,yes,etse,2,etse
etse_2816,PhonGen2025/data/etse/etse_2816.npy,3489.352754385789,113.71732928609028,etse,ts,e,yes,etse,2,etse
etse_2717,PhonGen2025/data/etse/etse_2717.npy,3544.5735907028807,75.25297654180721,etse,ts,e,yes,etse,2,etse
etse_5364,PhonGen2025/data/etse/etse_5364.npy,4434.691848495628,98.36121888814796,etse,ts,e,yes,etse,2,etse
etse_2930,PhonGen2025/data/etse/etse_2930.npy,4350.937629309747,99.38419834616155,etse,ts,e,yes,etse,2,etse
etse_3363,PhonGen2025/data/etse/etse_3363.npy,3504.7808160409613,106.0658617429024,etse,ts,e,yes,etse,2,etse
etse_5166,PhonGen2025/data/etse/etse_5166.npy,4350.925050572267,101.12421100725932,etse,ts,e,yes,etse,2,etse
etse_1076,PhonGen2025/data/etse/etse_1076.npy,4621.182959039928,81.96935735941838,etse,ts,e,yes,etse,2,etse
etse_6399,PhonGen2025/data/etse/etse_6399.npy,3758.6167415925183,82.11066188719431,etse,ts,e,yes,etse,2,etse
etse_4982,PhonGen2025/data/etse/etse_4982.npy,3755.068087039984,116.57140888709768,etse,ts,e,yes,etse,2,etse
etse_6229,PhonGen2025/data/etse/etse_6229.npy,4480.417952266679,89.7147747876866,etse,ts,e,yes,etse,2,etse
etse_2922,PhonGen2025/data/etse/etse_2922.npy,4110.923346621085,101.63445256127112,etse,ts,e,yes,etse,2,etse
etse_4020,PhonGen2025/data/etse/etse_4020.npy,3602.5298950222823,103.9968858606258,etse,ts,e,yes,etse,2,etse
etse_4332,PhonGen2025/data/etse/etse_4332.npy,3801.989354722867,90.6007742237265,etse,ts,e,yes,etse,2,etse
etse_7000,PhonGen2025/data/etse/etse_7000.npy,3998.4998918937217,97.09053568019854,etse,ts,e,yes,etse,2,etse
etse_1323,PhonGen2025/data/etse/etse_1323.npy,4113.864799277038,80.6811936976409,etse,ts,e,yes,etse,2,etse
etse_7732,PhonGen2025/data/etse/etse_7732.npy,3514.5673583405232,101.6924772558638,etse,ts,e,yes,etse,2,etse
etse_2253,PhonGen2025/data/etse/etse_2253.npy,4069.058806511136,108.50203529392196,etse,ts,e,yes,etse,2,etse
etse_6655,PhonGen2025/data/etse/etse_6655.npy,4206.170037241618,86.57692063652331,etse,ts,e,yes,etse,2,etse
etse_7245,PhonGen2025/data/etse/etse_7245.npy,3262.076171022845,86.8975230559971,etse,ts,e,yes,etse,2,etse
etse_0867,PhonGen2025/data/etse/etse_0867.npy,4464.759175316988,104.26004224552428,etse,ts,e,yes,etse,2,etse
etse_5592,PhonGen2025/data/etse/etse_5592.npy,4190.750882296821,93.42798714642784,etse,ts,e,yes,etse,2,etse
etse_2466,PhonGen2025/data/etse/etse_2466.npy,4388.116058098088,118.6981191164037,etse,ts,e,yes,etse,2,etse
etse_0466,PhonGen2025/data/etse/etse_0466.npy,3794.89929933724,83.71604917941652,etse,ts,e,yes,etse,2,etse
etse_2883,PhonGen2025/data/etse/etse_2883.npy,3829.179846671558,97.10936180147928,etse,ts,e,yes,etse,2,etse
etse_4962,PhonGen2025/data/etse/etse_4962.npy,3795.7855784932935,96.2602985298547,etse,ts,e,yes,etse,2,etse
etse_7043,PhonGen2025/data/etse/etse_7043.npy,4033.315119340532,94.044376752356,etse,ts,e,yes,etse,2,etse
etse_6241,PhonGen2025/data/etse/etse_6241.npy,4302.766508214829,82.21443591872142,etse,ts,e,yes,etse,2,etse
etse_5448,PhonGen2025/data/etse/etse_5448.npy,3763.976170721455,109.3667432427759,etse,ts,e,yes,etse,2,etse
etse_1503,PhonGen2025/data/etse/etse_1503.npy,4101.162485401403,104.69896101736823,etse,ts,e,yes,etse,2,etse
etse_3916,PhonGen2025/data/etse/etse_3916.npy,3425.5907493400664,94.50430967449913,etse,ts,e,yes,etse,2,etse
etse_3263,PhonGen2025/data/etse/etse_3263.npy,3997.642538392122,98.38286269688524,etse,ts,e,yes,etse,2,etse
etse_0264,PhonGen2025/data/etse/etse_0264.npy,4532.414894519086,98.11442979794997,etse,ts,e,yes,etse,2,etse
etse_3807,PhonGen2025/data/etse/etse_3807.npy,3883.120247404894,93.1377158271235,etse,ts,e,yes,etse,2,etse
etse_4085,PhonGen2025/data/etse/etse_4085.npy,4276.991499172061,93.06979991057,etse,ts,e,yes,etse,2,etse
etse_7840,PhonGen2025/data/etse/etse_7840.npy,3749.957895783217,71.44865565441113,etse,ts,e,yes,etse,2,etse
etse_1812,PhonGen2025/data/etse/etse_1812.npy,4180.346552530821,116.73598174268126,etse,ts,e,yes,etse,2,etse
etse_1145,PhonGen2025/data/etse/etse_1145.npy,4846.734752168883,95.75070391857275,etse,ts,e,yes,etse,2,etse
etse_5828,PhonGen2025/data/etse/etse_5828.npy,3967.180804904628,102.18559418573466,etse,ts,e,yes,etse,2,etse
etse_2150,PhonGen2025/data/etse/etse_2150.npy,3870.900009422083,118.003600716648,etse,ts,e,yes,etse,2,etse
etse_3930,PhonGen2025/data/etse/etse_3930.npy,3678.3697276080193,101.37763615104916,etse,ts,e,yes,etse,2,etse
etse_6320,PhonGen2025/data/etse/etse_6320.npy,3792.369739404406,101.7734979994199,etse,ts,e,yes,etse,2,etse
etse_3291,PhonGen2025/data/etse/etse_3291.npy,3843.312867780781,91.669104637232,etse,ts,e,yes,etse,2,etse
etse_0683,PhonGen2025/data/etse/etse_0683.npy,4026.038286379484,75.68061160716503,etse,ts,e,yes,etse,2,etse
etse_2841,PhonGen2025/data/etse/etse_2841.npy,3025.7568231961063,98.90714229709218,etse,ts,e,yes,etse,2,etse
etse_1003,PhonGen2025/data/etse/etse_1003.npy,3512.4177804422,109.9621922191881,etse,ts,e,yes,etse,2,etse
etse_6756,PhonGen2025/data/etse/etse_6756.npy,3149.5671114376173,116.81593812399572,etse,ts,e,yes,etse,2,etse
etse_5130,PhonGen2025/data/etse/etse_5130.npy,3374.191808483837,97.12434249417258,etse,ts,e,yes,etse,2,etse
etse_4291,PhonGen2025/data/etse/etse_4291.npy,4162.13893606988,85.22598598497217,etse,ts,e,yes,etse,2,etse
etse_2174,PhonGen2025/data/etse/etse_2174.npy,3520.696182198737,79.36610375092854,etse,ts,e,yes,etse,2,etse
etse_0484,PhonGen2025/data/etse/etse_0484.npy,4199.404138290889,91.62844426825188,etse,ts,e,yes,etse,2,etse
etse_3814,PhonGen2025/data/etse/etse_3814.npy,3577.924712884889,79.55249513420678,etse,ts,e,yes,etse,2,etse
etse_4415,PhonGen2025/data/etse/etse_4415.npy,3468.1680526212026,88.06219990698888,etse,ts,e,yes,etse,2,etse
etse_0519,PhonGen2025/data/etse/etse_0519.npy,4098.224511544673,74.71119267824443,etse,ts,e,yes,etse,2,etse
etse_6989,PhonGen2025/data/etse/etse_6989.npy,3360.4563252314656,79.0517927467802,etse,ts,e,yes,etse,2,etse
etse_1346,PhonGen2025/data/etse/etse_1346.npy,4048.87075540436,98.5717016638022,etse,ts,e,yes,etse,2,etse
etse_0697,PhonGen2025/data/etse/etse_0697.npy,4054.787783928518,92.6062628494867,etse,ts,e,yes,etse,2,etse
etse_1010,PhonGen2025/data/etse/etse_1010.npy,4049.709600422135,98.69803597944085,etse,ts,e,yes,etse,2,etse
etse_6318,PhonGen2025/data/etse/etse_6318.npy,4290.644780641695,90.14674713240728,etse,ts,e,yes,etse,2,etse
etse_6596,PhonGen2025/data/etse/etse_6596.npy,4111.460003068531,87.43680483969337,etse,ts,e,yes,etse,2,etse
etse_2771,PhonGen2025/data/etse/etse_2771.npy,4438.629244123914,97.69246940377587,etse,ts,e,yes,etse,2,etse
FtsF_2216,PhonGen2025/data/FtsF/FtsF_2216.npy,3956.267611854428,113.61385454640804,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_2583,PhonGen2025/data/FtsF/FtsF_2583.npy,3651.6071539201657,82.76091106356841,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_1663,PhonGen2025/data/FtsF/FtsF_1663.npy,3704.5046349507934,92.84878456438238,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_3028,PhonGen2025/data/FtsF/FtsF_3028.npy,3772.278227886499,88.74777806097721,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_4344,PhonGen2025/data/FtsF/FtsF_4344.npy,4180.943484827087,103.66624576734904,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_2681,PhonGen2025/data/FtsF/FtsF_2681.npy,3486.6073780015413,99.63788344921738,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_1766,PhonGen2025/data/FtsF/FtsF_1766.npy,4582.810882794945,95.4564847498031,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_1124,PhonGen2025/data/FtsF/FtsF_1124.npy,4300.248296848659,81.74778234013918,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_4055,PhonGen2025/data/FtsF/FtsF_4055.npy,4031.1472858420766,84.76811499913074,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_3762,PhonGen2025/data/FtsF/FtsF_3762.npy,4943.569421097364,75.8014921565159,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_1536,PhonGen2025/data/FtsF/FtsF_1536.npy,3392.58370025412,88.18993100554152,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_2945,PhonGen2025/data/FtsF/FtsF_2945.npy,3863.964018583045,75.42937031289954,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_2988,PhonGen2025/data/FtsF/FtsF_2988.npy,3875.582006454631,103.9781118011982,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_4292,PhonGen2025/data/FtsF/FtsF_4292.npy,3891.697799769552,101.58685295429704,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_4343,PhonGen2025/data/FtsF/FtsF_4343.npy,4370.0132288949535,92.28486233209868,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_4425,PhonGen2025/data/FtsF/FtsF_4425.npy,3514.5831085149707,89.80546821985057,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_7942,PhonGen2025/data/FtsF/FtsF_7942.npy,4670.852876949904,91.29231076053595,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_4998,PhonGen2025/data/FtsF/FtsF_4998.npy,4691.413826337595,92.9012152134726,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_2749,PhonGen2025/data/FtsF/FtsF_2749.npy,3890.0377814697217,107.61824961947494,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_2303,PhonGen2025/data/FtsF/FtsF_2303.npy,3246.117445823866,86.53962813428937,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_3933,PhonGen2025/data/FtsF/FtsF_3933.npy,3540.037424286801,100.28210762275432,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_5957,PhonGen2025/data/FtsF/FtsF_5957.npy,3700.8218821450255,109.23896140696952,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_6132,PhonGen2025/data/FtsF/FtsF_6132.npy,3825.2039575960607,82.54536174562735,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_7597,PhonGen2025/data/FtsF/FtsF_7597.npy,3864.527653327786,95.81213405268672,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_0795,PhonGen2025/data/FtsF/FtsF_0795.npy,3771.318801919088,71.0923009642236,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_3164,PhonGen2025/data/FtsF/FtsF_3164.npy,4058.483170899234,89.84865361154334,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_7941,PhonGen2025/data/FtsF/FtsF_7941.npy,4431.269788583655,95.52761708060348,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_3182,PhonGen2025/data/FtsF/FtsF_3182.npy,3385.511318424152,111.25967148498124,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_0764,PhonGen2025/data/FtsF/FtsF_0764.npy,4291.184821365666,103.39923781134574,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_3079,PhonGen2025/data/FtsF/FtsF_3079.npy,4402.378303081908,79.91076751104742,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_0812,PhonGen2025/data/FtsF/FtsF_0812.npy,3901.046373573258,87.07486765682005,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_7260,PhonGen2025/data/FtsF/FtsF_7260.npy,4139.123566675246,97.54324900006382,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_6932,PhonGen2025/data/FtsF/FtsF_6932.npy,3669.731441939471,77.07474976313841,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_1619,PhonGen2025/data/FtsF/FtsF_1619.npy,4702.907015216354,113.03979304781762,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_6827,PhonGen2025/data/FtsF/FtsF_6827.npy,3660.7370349707294,90.7230640628373,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_1043,PhonGen2025/data/FtsF/FtsF_1043.npy,4717.625822894843,77.36942041484782,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_5319,PhonGen2025/data/FtsF/FtsF_5319.npy,3774.782100926852,78.71191790809739,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_4795,PhonGen2025/data/FtsF/FtsF_4795.npy,4425.181822263656,102.09781583256712,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_0488,PhonGen2025/data/FtsF/FtsF_0488.npy,3632.69169860603,108.69890149926152,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_1018,PhonGen2025/data/FtsF/FtsF_1018.npy,4359.051714326399,102.81682043690724,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_2816,PhonGen2025/data/FtsF/FtsF_2816.npy,3402.5993082449145,99.32901337226994,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_2717,PhonGen2025/data/FtsF/FtsF_2717.npy,4232.55199721427,71.74056469412673,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_5364,PhonGen2025/data/FtsF/FtsF_5364.npy,3742.304327594728,90.34244619180012,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_2930,PhonGen2025/data/FtsF/FtsF_2930.npy,4876.896346745262,103.39534580509152,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_3363,PhonGen2025/data/FtsF/FtsF_3363.npy,3351.133768451012,78.47122212948923,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_5166,PhonGen2025/data/FtsF/FtsF_5166.npy,4118.07994558909,102.38744762569166,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_1076,PhonGen2025/data/FtsF/FtsF_1076.npy,4048.024891074188,104.12823213780992,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_6399,PhonGen2025/data/FtsF/FtsF_6399.npy,3718.738357285267,75.5673905865597,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_4982,PhonGen2025/data/FtsF/FtsF_4982.npy,3370.3025975958217,85.49794025190485,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_6229,PhonGen2025/data/FtsF/FtsF_6229.npy,3538.122074422609,81.7398881772938,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_2922,PhonGen2025/data/FtsF/FtsF_2922.npy,3848.099374574183,97.59274425726828,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_4020,PhonGen2025/data/FtsF/FtsF_4020.npy,4535.929590348635,98.95946266604064,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_4332,PhonGen2025/data/FtsF/FtsF_4332.npy,3508.6161406590745,95.63750101785608,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_7000,PhonGen2025/data/FtsF/FtsF_7000.npy,4198.114610816771,87.3677322899028,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_1323,PhonGen2025/data/FtsF/FtsF_1323.npy,3827.034950559567,83.25581489058791,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_7732,PhonGen2025/data/FtsF/FtsF_7732.npy,3951.615996296153,96.6595449408346,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_2253,PhonGen2025/data/FtsF/FtsF_2253.npy,4520.634718050665,97.12729809396872,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_6655,PhonGen2025/data/FtsF/FtsF_6655.npy,4524.247120506334,106.85548220161547,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_7245,PhonGen2025/data/FtsF/FtsF_7245.npy,3688.0434552682514,89.34491067024366,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_0867,PhonGen2025/data/FtsF/FtsF_0867.npy,3275.9967726232617,89.80684962163869,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_5592,PhonGen2025/data/FtsF/FtsF_5592.npy,4156.28357598787,85.1234962051461,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_2466,PhonGen2025/data/FtsF/FtsF_2466.npy,4349.319456760558,84.99267821961521,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_0466,PhonGen2025/data/FtsF/FtsF_0466.npy,3642.557864500549,93.2040170408132,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_2883,PhonGen2025/data/FtsF/FtsF_2883.npy,4165.69586319854,95.25878203119323,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_4962,PhonGen2025/data/FtsF/FtsF_4962.npy,4811.527883247318,104.96861977329756,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_7043,PhonGen2025/data/FtsF/FtsF_7043.npy,4797.674877902025,109.27132186171282,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_6241,PhonGen2025/data/FtsF/FtsF_6241.npy,3683.556909355053,92.52209975121492,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_5448,PhonGen2025/data/FtsF/FtsF_5448.npy,3128.0347180575445,110.95486558174834,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_1503,PhonGen2025/data/FtsF/FtsF_1503.npy,3801.84165966626,106.11699360963904,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_3916,PhonGen2025/data/FtsF/FtsF_3916.npy,3569.0506442326964,85.76309576250178,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_3263,PhonGen2025/data/FtsF/FtsF_3263.npy,4279.783955357733,84.6495425427947,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_0264,PhonGen2025/data/FtsF/FtsF_0264.npy,4335.40994114468,101.44400306330284,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_3807,PhonGen2025/data/FtsF/FtsF_3807.npy,3447.644367090465,94.12254873026782,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_4085,PhonGen2025/data/FtsF/FtsF_4085.npy,4790.982220679188,76.41328107964304,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_7840,PhonGen2025/data/FtsF/FtsF_7840.npy,4364.445685724237,87.40292826626401,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_1812,PhonGen2025/data/FtsF/FtsF_1812.npy,4034.928182845152,89.87981277788307,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_1145,PhonGen2025/data/FtsF/FtsF_1145.npy,4024.875025230606,105.11469705513528,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_5828,PhonGen2025/data/FtsF/FtsF_5828.npy,4081.914198236842,94.9844435298748,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_2150,PhonGen2025/data/FtsF/FtsF_2150.npy,3674.886559623431,88.3222277375985,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_3930,PhonGen2025/data/FtsF/FtsF_3930.npy,3355.987930381293,108.25897224107854,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_6320,PhonGen2025/data/FtsF/FtsF_6320.npy,3983.660094918739,97.3381142343086,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_3291,PhonGen2025/data/FtsF/FtsF_3291.npy,4420.524171851673,93.16148944732625,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_0683,PhonGen2025/data/FtsF/FtsF_0683.npy,3262.3773692329496,106.43402598923596,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_2841,PhonGen2025/data/FtsF/FtsF_2841.npy,4360.226657033065,98.60848704898814,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_1003,PhonGen2025/data/FtsF/FtsF_1003.npy,3823.61654539652,71.70404598360022,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_6756,PhonGen2025/data/FtsF/FtsF_6756.npy,4653.443667369141,88.21516696192876,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_5130,PhonGen2025/data/FtsF/FtsF_5130.npy,3999.02799101394,90.1102592880774,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_4291,PhonGen2025/data/FtsF/FtsF_4291.npy,4087.90014983095,80.87356139904013,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_2174,PhonGen2025/data/FtsF/FtsF_2174.npy,4043.387573902037,76.67440914196604,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_0484,PhonGen2025/data/FtsF/FtsF_0484.npy,3849.5739855547126,110.05388442770526,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_3814,PhonGen2025/data/FtsF/FtsF_3814.npy,4557.427706064277,99.20743045601375,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_4415,PhonGen2025/data/FtsF/FtsF_4415.npy,3118.6328655322395,97.75722676029878,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_0519,PhonGen2025/data/FtsF/FtsF_0519.npy,3866.209173497961,113.49571530627864,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_6989,PhonGen2025/data/FtsF/FtsF_6989.npy,4067.317146598561,81.5473414232047,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_1346,PhonGen2025/data/FtsF/FtsF_1346.npy,3899.054151830353,87.4143767949316,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_0697,PhonGen2025/data/FtsF/FtsF_0697.npy,4219.489967224356,98.13641055719246,FtsF,ts,F,no,FtsF,3,FtsF
FtsF_1010,PhonGen2025/data/FtsF/FtsF_1010.npy,4261.067297019839,109.79232887285848,FtsF,ts,F,no,FtsF,3,FtsF
